File_num,Region,Region1,grdc_no,river,station,area,lat_org,long_org,lat_pp,long_pp,dist_km,ElevMean,SlopeMean,RiverSlopeMean,WaterArea,ForestArea,ForestAreaRatio,WaterAreaRatio,AridityIndex,MeanPrecip,MeanTemp,MeanPET,MnMaxPrecip,MnMaxTemp,MnMaxPET,MnMinPrecip,MnMinTemp,MnMinPET,MediPrecip,MediTemp,MediPET,met_An_precip,met_An_maxT,met_An_minT,met_An_meanT,met_An_snow,met_An_sun,met_An_solra,sol12_Helvic Acrisols,sol12_Helvic Acrisols_Ratio,sol12_Dystric Rhegosols,sol12_Dystric Rhegosols_Ratio,sol12_Haplic Andosols,sol12_Haplic Andosols_Ratio,sol12_Fluvic Gleysols,sol12_Fluvic Gleysols_Ratio,sol12_Gleysols,sol12_Gleysols_Ratio,sol12_Humic Cambisols,sol12_Humic Cambisols_Ratio,sol12_Lithosols,sol12_Lithosols_Ratio,sol12_Rhodic Acrisols,sol12_Rhodic Acrisols_Ratio,sol12_Ochric Cambisols,sol12_Ochric Cambisols_Ratio,sol12_Humo-Ferric(Gleyic) Podzols,sol12_Humo-Ferric(Gleyic) Podzols_Ratio,sol12_Gleyic Andosols,sol12_Gleyic Andosols_Ratio,sol12_Humo-Ferric Podzols,sol12_Humo-Ferric Podzols_Ratio,sol12_Vitric Andosols,sol12_Vitric Andosols_Ratio,sol12_(Andic) Rhegosols,sol12_(Andic) Rhegosols_Ratio,sol12_(Entic) Andosols,sol12_(Entic) Andosols_Ratio,sol12_Histosols,sol12_Histosols_Ratio,sol12_Fluvisols,sol12_Fluvisols_Ratio,sol22_Rhegosols,sol22_Rhegosols_Ratio,sol22_Acrisols and Luvisols,sol22_Acrisols and Luvisols_Ratio,sol22_Andosols,sol22_Andosols_Ratio,sol22_Ochric Gleysols,sol22_Ochric Gleysols_Ratio,sol22_Lithosols,sol22_Lithosols_Ratio,sol22_Fluvisols,sol22_Fluvisols_Ratio,sol22_Podozols,sol22_Podozols_Ratio,sol22_Cambisols,sol22_Cambisols_Ratio,sol22_Fluvic gleysols,sol22_Fluvic gleysols_Ratio,sol22_Dystric Histosols,sol22_Dystric Histosols_Ratio,geo1_P,geo1_P_Ratio,geo1_An,geo1_An_Ratio,geo1_M,geo1_M_Ratio,geo1_Gn,geo1_Gn_Ratio,geo1_Gr,geo1_Gr_Ratio,geo1_tr,geo1_tr_Ratio,geo1_lm,geo1_lm_Ratio,geo1_al,geo1_al_Ratio,geo1_Bs,geo1_Bs_Ratio,geo1_wf,geo1_wf_Ratio,geo1_Sch,geo1_Sch_Ratio,geo1_Tn,geo1_Tn_Ratio,geo1_Gd,geo1_Gd_Ratio,geo1_Lp,geo1_Lp_Ratio,geo1_Tp,geo1_Tp_Ratio,geo1_Sp,geo1_Sp_Ratio,geo1_Pls,geo1_Pls_Ratio,geo1_ds,geo1_ds_Ratio,geo3_Henseigan,geo3_Henseigan_ratio,geo3_Taisekigan,geo3_Taisekigan_ratio,geo3_Kaseigan,geo3_Kaseigan_ratio,landP_Lowland,landP_Lowland_Ratio,landP_Volcanic,landP_Volcanic_Ratio,landP_Mountain,landP_Mountain_Ratio,landP_Plateau,landP_Plateau_Ratio,landP_Hills,landP_Hills_Ratio,landP_Water,landP_Water_Ratio,landS_Volcanic_GentleSlope,landS_Volcanic_GentleSlope_Ratio,landS_Lowland,landS_Lowland_Ratio,landS_Volcanic_SteepSlope,landS_Volcanic_SteepSlope_Ratio,landS_AlluvialFanAndValleyPlains,landS_AlluvialFanAndValleyPlains_Ratio,landS_GravelPlateauAndRockPlateau,landS_GravelPlateauAndRockPlateau_Ratio,landS_DeltasAndTidalFlatsAndWetValleyPlains,landS_DeltasAndTidalFlatsAndWetValleyPlains_Ratio,landS_LavaPlateau,landS_LavaPlateau_Ratio,landS_VolcanicLaharTerrain,landS_VolcanicLaharTerrain_Ratio,landS_MountainSteepSlope,landS_MountainSteepSlope_Ratio,landS_SteepAlluvialFan,landS_SteepAlluvialFan_Ratio,landS_HillsSteepAndGentle,landS_HillsSteepAndGentle_Ratio,landS_Peatland,landS_Peatland_Ratio,landS_VolcanicAshSandPlateau,landS_VolcanicAshSandPlateau_Ratio,landS_MountainGentleSlope,landS_MountainGentleSlope_Ratio,landS_DuneBeachSandbars,landS_DuneBeachSandbars_Ratio,landS_Water,landS_Water_Ratio,landS_LimestonePlateau,landS_LimestonePlateau_Ratio,land_RiceField,land_RiceField_Ratio,land_OtherFarmland,land_OtherFarmland_Ratio,land_Forest,land_Forest_Ratio,land_Wasteland,land_Wasteland_Ratio,land_Urban,land_Urban_Ratio,land_Road,land_Road_Ratio,land_Railroad,land_Railroad_Ratio,land_Other,land_Other_Ratio,land_RiverLakes,land_RiverLakes_Ratio,land_Beach,land_Beach_Ratio,land_Ocean,land_Ocean_Ratio,land_GolfCourse,land_GolfCourse_Ratio
49,Tohoku,N_Tohoku,2588706,KITAKAMI GAWA,FUNADA-BASHI,1078.5,39.83,141.16,39.8312,141.1562,0.3,586.755315,6.44499441,19.5585105,5.015,811.4693576,0.752405524,0.004649977,0.43465198,3.839613162,7.677963764,1.668895467,28.96326362,13.02760185,2.8750717,0.00048923,2.26347956,0.366850494,0.569522278,7.992066565,1.245349477,13261.62407,117.0871369,21.77925311,70.41161826,84.71618257,15454.56515,122.4058091,0,0,0,0,665.799,0.617337969,8.118,0.007527121,0,0,161.922,0.1501363,8.15,0.007556792,0,0,65.198,0.06045248,95.943,0.088959666,17.125,0.015878535,24.495,0.0227121,58.752,0.054475661,5.75,0.005331479,0,0,4.598,0.004263329,0,0,5.75,0.005331479,0,0,741.676,0.687692165,0,0,8.15,0.007556792,0,0,120.438,0.111671766,227.12,0.210588781,8.118,0.007527121,4.598,0.004263329,408.287,0.378569309,235.632,0.218481224,0,0,0,0,59.521,0.055188688,0,0,0,0,98.096,0.090955957,0,0,314.222,0.29135095,0,0,0.038,3.52E-05,0,0,0.053,4.91E-05,0,0,0,0,0,0,0,0,0,0,820.641,0.760909597,295.207,0.273719981,33.806,0.031345387,556.008,0.515538248,444.714,0.412344924,81.322,0.075402874,0,0,0,0,142.601,0.132221604,53.403,0.049515994,388.168,0.359914696,33.806,0.031345387,25.497,0.023641168,0,0,2.422,0.002245712,25.239,0.023401947,314.68,0.291775614,0,0,0,0,0,0,0,0,130.034,0.120569309,0,0,0,0,0,0,99.916305,0.092643769,132.56586,0.122916885,823.369747,0.763439728,73.557366,0.068203399,24.471629,0.02269043,3.605834,0.003343379,40.635874,0.03767814,11.993164,0.011120226,0,0,0,0,6.879917,0.006379153,0,0
50,Tohoku,N_Tohoku,2588707,SARUGAISHI GAWA,YASUNO,959.9,39.39,141.16,39.3854,141.1562,0.6,516.7699938,8.804116852,8.61283323,2.828,764.6709805,0.796615252,0.00294614,0.49073989,3.568811505,8.964999017,1.751358155,31.49500997,14.07386455,2.941941013,0.000104969,3.836883206,0.379545305,0.229030975,9.277508,1.32227782,13302.2973,127.6312741,35.70656371,80.32818533,53.94305019,15248.33205,120.8880309,14.5,0.01510574,0,0,586.656,0.611163663,6.591,0.00686634,35.969,0.037471612,120.275,0.12529951,28.043,0.029214502,0,0,76.604,0.079804146,71.25,0.074226482,0,0,6.422,0.00669028,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0.01510574,586.656,0.611163663,7.743,0.008066465,28.043,0.029214502,28.226,0.029405146,77.672,0.080916762,196.88,0.205104698,6.591,0.00686634,0,0,234.186,0.243969163,0,0,8.606,0.008965517,0,0,483.021,0.503199292,0,0,0,0,71.861,0.074863007,0,0,0,0,0,0,81.853,0.085272424,0,0,0,0,0,0,71.545,0.074533806,0,0,0,0,0,0,396.506,0.413070111,554.566,0.577733097,73.459,0.076527763,0,0,787.051,0.819930201,65.624,0.068365455,24.938,0.02597979,0,0,0,0,18.906,0.019695802,0,0,73.459,0.076527763,46.719,0.048670695,0,0,0,0,0,0,706.943,0.736475675,0,0,24.938,0.02597979,0,0,0,0,80.108,0.083454527,0,0,0,0,0,0,86.039723,0.089634048,55.963471,0.058301355,770.445439,0.80263094,52.285046,0.054469263,16.377319,0.017061485,3.468989,0.003613907,65.242636,0.067968159,14.357709,0.014957505,0,0,0,0,0,0,0,0
51,North Central,S_Tohoku,2588709,EAI GAWA,ARAO,405,38.58,140.98,38.5854,140.9812,0.6,392.2707518,8.925204609,6.53784586,0.873,335.5157807,0.828434027,0.002155556,0.38408145,4.523257501,9.405381247,1.737299288,34.04760411,14.1670923,2.968193256,5.21E-05,4.482489964,0.388302247,0.809519059,9.745066618,1.347724221,17143.05814,134.7286822,49.82364341,90.81976744,84.44573643,15284.91085,120.1899225,15.199,0.037528395,0,0,112.923,0.278822222,20.397,0.050362963,25.74,0.063555556,170.454,0.420874074,0,0,0,0,38.435,0.094901235,17.091,0.0422,4.568,0.011279012,32.816,0.08102716,0,0,0,0,0,0,6.447,0.015918519,0,0,0,0,15.199,0.037528395,117.491,0.290101235,8.851,0.021854321,0,0,16.889,0.041701235,49.858,0.123106173,208.888,0.51577284,20.397,0.050362963,6.447,0.015918519,0,0,35.009,0.086441975,0,0,0,0,19.981,0.049335802,36.028,0.088958025,0,0,32.044,0.079120988,0,0,1.682,0.004153086,0,0,255.352,0.630498765,0,0,68.351,0.168767901,0,0,0,0,0,0,0,0,0,0,325.106,0.802730864,123.341,0.304545679,80.272,0.198202469,19.622,0.048449383,277.413,0.68497037,29.599,0.073083951,41.541,0.10257037,0,0,19.622,0.048449383,0,0,0,0,73.877,0.182412346,24.519,0.060540741,0.696,0.001718519,5.081,0.012545679,0,0,277.413,0.68497037,5.699,0.014071605,41.541,0.10257037,0,0,0,0,0,0,0,0,0,0,0,0,60.009348,0.14817123,14.491844,0.035782331,408.520612,1.008692869,7.921279,0.019558714,21.487525,0.053055617,2.261937,0.00558503,8.228388,0.020317007,14.614434,0.036085022,0,0,0,0,2.459362,0.006072499,0,0
52,South Central,S_Chubu,2588800,KANO GAWA,TOKURA,568,35.09,138.9,35.0938,138.9021,0.5,355.7485912,8.41977445,7.11497182,0.041,363.1511609,0.639350635,7.22E-05,0.34994437,6.882369035,14.71238908,2.40844631,69.70906891,19.16804094,3.654169531,0,10.34181892,0.654360518,0.036752303,15.18762088,2.158528313,25872.60878,181.4332724,99.40219378,136.6453382,9.248628885,18284.59415,130.738574,0,0,0,0,214.1,0.37693662,16.559,0.029153169,33.737,0.059396127,102.617,0.180663732,0,0,0,0,118.153,0.208015845,0,0,0,0,0,0,0.714,0.001257042,0,0,31.676,0.055767606,5.642,0.009933099,0,0,0,0,0,0,246.491,0.433963028,19.125,0.033670775,0,0,14.613,0.025727113,0,0,220.771,0.388681338,16.559,0.029153169,5.642,0.009933099,0,0,297.08,0.523028169,0,0,0,0,0,0,0,0,0,0,37.863,0.066660211,99.646,0.175433099,14.753,0.025973592,0,0,75.373,0.132698944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.988,0.225330986,396.726,0.698461268,62.475,0.109991197,380.654,0.670165493,25.696,0.045239437,55.889,0.098396127,0,0,0,0,13.174,0.023193662,40.582,0.071447183,367.48,0.646971831,62.475,0.109991197,15.307,0.026948944,0,0,0,0,0,0,25.696,0.045239437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.316892,0.065698754,40.735877,0.071718093,416.907098,0.73399137,13.204796,0.02324788,51.623307,0.090886104,1.465415,0.002579956,8.372187,0.014739766,6.739693,0.011865657,0,0,0.2847,0.000501232,18.435481,0.032456833,0,0
53,South Central,Kinki,2589351,KINO KAWA,MITANI,1048.9,34.29,135.53,34.2938,135.5229,0.8,548.9356583,12.44702023,6.86169573,1.683,904.8655615,0.862680486,0.001604538,0.44820607,5.236145142,13.22423496,2.346872044,47.99893656,17.74453752,3.645371911,0,8.84934507,0.539240467,0.184209608,13.78692694,2.048682923,17578.51013,172.8881057,70.67929515,117.8176211,0,16182.8696,127.6643172,41.061,0.039146725,51.113,0.048730098,11.27,0.01074459,30.454,0.029034226,15.552,0.014826962,607.748,0.579414625,33.079,0.031536848,14.89,0.014195824,288.569,0.275115836,0,0,0,0,20.234,0.019290685,0,0,0,0,0,0,0,0,0,0,51.113,0.048730098,55.952,0.053343503,11.27,0.01074459,0,0,33.079,0.031536848,15.552,0.014826962,20.234,0.019290685,896.317,0.85453046,30.454,0.029034226,0,0,452.434,0.431341405,8.41,0.008017924,151.084,0.144040423,0,0,99.431,0.0947955,93.753,0.08938221,0,0,24.181,0.023053675,0,0,0,0,284.679,0.271407188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.679,0.271407188,721.451,0.68781676,107.841,0.102813424,61.809,0.058927448,0,0,929.695,0.886352369,61.758,0.058878825,60.709,0.05787873,0,0,0,0,8.899,0.008484126,0,0,60.927,0.058086567,52.858,0.050393746,0.882,0.000840881,0,0,0,0,901.037,0.859030413,0,0,60.709,0.05787873,0,0,0,0,28.658,0.027321956,0,0,0,0,0,0,51.078186,0.048696907,75.081215,0.071580909,1019.85863,0.972312546,12.233207,0.011662892,35.99627,0.034318114,2.804799,0.002674039,14.545144,0.013867045,20.560797,0.019602247,0,0,0,0,6.893506,0.006572129,0,0
54,South Central,Kinki,2589360,YAMATO GAWA,KASHIWARA,962,34.58,135.62,34.5812,135.6188,0.2,210.1948336,6.236815945,10.5097417,0.162,387.1931903,0.402487724,0.000168399,0.66541561,3.647583871,14.27957975,2.427159249,33.4619823,18.87833789,3.645060556,0,9.719763954,0.622615421,0.038613295,14.80017761,2.11309826,13498.667,194.7611336,96.19534413,141.8076923,0,18035.24494,130.7368421,96.54,0.10035343,336.178,0.34945738,3.955,0.004111227,271.44,0.282162162,77.375,0.080431393,79.133,0.082258836,0,0,7.454,0.007748441,88.559,0.092057173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.178,0.34945738,103.994,0.108101871,3.955,0.004111227,69.954,0.072717256,0,0,7.422,0.007715177,0,0,167.692,0.174316008,271.44,0.282162162,0,0,0,0,19.732,0.020511435,30.891,0.032111227,0,0,413.763,0.430107069,122.844,0.127696466,0,0,285.117,0.296379418,0,0,0,0,0,0,89.988,0.09354262,6.672,0.006935551,0,0,0,0,0,0,0,0,0,0,0,0,528.841,0.549730769,440.166,0.457553015,308.928,0.321130977,0,0,321.508,0.3342079,110.484,0.114848233,228.087,0.237096674,0,0,0,0,22.648,0.02354262,0,0,307.443,0.319587318,87.836,0.091305613,1.485,0.001543659,0,0,0,0,293.558,0.305153846,0,0,228.087,0.237096674,0,0,0,0,27.95,0.029054054,0,0,0,0,0,0,207.754348,0.215960861,45.691267,0.04749612,464.99013,0.483357723,19.924846,0.020711898,239.060406,0.248503541,9.857139,0.010246506,45.709142,0.047514701,27.648349,0.028740488,0,0,0.021213,2.21E-05,13.870199,0.014418086,0,0
55,South Central,N_Chubu,2589390,KUZURYU GAWA,NAKATSUNO,1239.6,36.1,136.21,36.1021,136.2104,0.2,698.7436995,14.93024808,34.937185,9.98,1099.17788,0.886719813,0.008050984,0.27827366,7.045797211,10.58951734,1.9606598,45.3267137,15.26477153,3.169033868,4.26E-05,5.977519815,0.494340904,1.173206369,11.36117516,1.607727935,27533.98065,147.1614583,54.15327381,97.7797619,117.859375,16006.33036,128.1190476,0,0,12.145,0.009797515,74.086,0.059766054,59.319,0.04785334,83.451,0.06732091,766.824,0.618606002,72.01,0.05809132,5.387,0.004345757,131.865,0.106377057,14.791,0.011932075,0,0,91.172,0.073549532,0,0,0,0,0,0,0,0,0,0,12.145,0.009797515,5.387,0.004345757,74.086,0.059766054,43.113,0.034779768,72.01,0.05809132,40.338,0.032541142,105.963,0.085481607,898.689,0.724983059,59.319,0.04785334,0,0,233.279,0.188188932,240.099,0.193690707,246.156,0.19857696,24.382,0.019669248,50.174,0.04047596,57.178,0.04612617,0,0,136.466,0.110088738,0,0,0,0,0,0,210.287,0.169641013,0,0,115.984,0.093565666,0,0,0,0,0,0,0,0,24.382,0.019669248,883.367,0.71262262,406.257,0.327732333,153.864,0.124123911,0,0,1033.377,0.833637464,124.262,0.100243627,0,0,2.505,0.002020813,0,0,58.148,0.04690868,0,0,153.864,0.124123911,54.641,0.044079542,0,0,4.746,0.003828654,0,0,1015.32,0.819070668,0,0,0,0,0,0,6.726,0.005425944,18.057,0.014566796,0,0,2.505,0.002020813,0,0,109.615408,0.088428048,2.708216,0.00218475,1210.31712,0.976377154,27.307053,0.022028923,35.321707,0.028494439,1.1138,0.000898516,16.247167,0.013106782,37.738613,0.030444186,0,0,0,0,1.23904,0.000999548,0,0
56,South Central,Kinki,2589410,YURA-GAWA,FUKUCHIYAMA,1344.3,35.3,135.13,35.3021,135.1312,0.3,305.4871381,9.801272598,10.1829046,1.084,1119.957293,0.833115594,0.000806368,0.5117857,4.587894181,13.39622549,2.348018641,38.02918474,18.11733532,3.63310145,0.000481179,8.8320386,0.608099687,0.450579455,13.92508035,2.046666462,16895.83684,177.9274837,79.51486584,123.7106599,38.862219,15165.8992,121.37781,15.092,0.011226661,57.652,0.042886261,13.074,0.009725508,92.216,0.068597783,43.958,0.032699546,687.622,0.511509336,2.148,0.001597858,2.402,0.001786804,433.427,0.322418359,0,0,0,0,2.025,0.00150636,0,0,0,0,0,0,0,0,0,0,57.652,0.042886261,17.493,0.01301272,13.074,0.009725508,2.504,0.001862679,2.148,0.001597858,41.454,0.030836867,2.025,0.00150636,1121.048,0.833926951,92.216,0.068597783,0,0,1062.834,0.790622629,0,0,16.991,0.012639292,0,0,0,0,0,0,0,0,153.847,0.114443949,0,0,0,0,0,0,0,0,116.457,0.086630216,0,0,0,0,0,0,0,0,0,0,0,0,1233.672,0.917705869,116.457,0.086630216,178.459,0.132752362,0,0,1085.672,0.807611396,85.997,0.063971584,0,0,0,0,0,0,6.976,0.005189318,0,0,178.459,0.132752362,79.022,0.05878301,0,0,0,0,0,0,1072.281,0.797650078,0,0,0,0,0,0,0,0,13.391,0.009961318,0,0,0,0,0,0,142.518697,0.106017033,25.617501,0.019056387,1214.213336,0.903230928,14.473533,0.010766595,36.07317,0.026834166,6.839776,0.005087983,15.943688,0.011860216,20.696299,0.015395595,0,0,0,0,5.576707,0.00414841,0,0
57,South Central,Kinki,2589420,MARUYAMA-GAWA,FUICHIBA,837,35.48,134.8,35.4813,134.7896,1,396.1088034,12.83527314,3.96108803,0,707.9872786,0.845862937,0,0.47048959,4.75877284,12.91510884,2.23895306,38.2240309,17.77093418,3.498944535,0.000167125,8.232399377,0.606842397,0.629959989,13.50260553,1.968940563,18026.03226,170.7304147,72.46658986,116.9193548,82.72695853,14207.49194,119.1670507,0,0,118.787,0.141919952,60.208,0.071933094,64.175,0.07667264,2.238,0.002673835,392.453,0.468880526,0,0,8.876,0.01060454,192.411,0.22988172,0,0,0,0,8.633,0.010314217,0,0,0,0,0,0,0,0,0,0,118.787,0.141919952,8.876,0.01060454,60.208,0.071933094,2.238,0.002673835,0,0,0,0,8.633,0.010314217,584.864,0.698762246,64.175,0.07667264,0,0,89.616,0.1070681,129.765,0.155035842,13.686,0.016351254,0,0,113.961,0.136154122,0,0,0,0,13.216,0.015789725,21.977,0.02625687,0,0,0,0,136.107,0.162612903,108.081,0.129129032,158.832,0.189763441,0,0,62.54,0.074719235,0,0,0,0,0,0,252.625,0.301821983,595.156,0.711058542,93.142,0.111280765,0,0,724.16,0.865185185,30.479,0.036414576,0,0,0,0,0,0,13.072,0.015617682,0,0,93.142,0.111280765,16.541,0.019762246,0,0,0.866,0.001034648,0,0,706.793,0.844436081,0,0,0,0,0,0,0,0,17.367,0.020749104,0,0,0,0,0,0,65.80352,0.078618303,13.679644,0.016343661,794.936035,0.949744367,11.323499,0.013528673,24.003088,0.028677524,2.194636,0.002622026,9.316275,0.011130556,11.074926,0.013231692,0,0,0,0,1.877793,0.00224348,0,0
58,North Central,N_Chubu,2589500,SHINANO GAWA,OJIYA,9719,37.31,138.81,37.3146,138.8063,0.6,973.6180593,12.38103945,16.2269677,13.313,7336.092952,0.75481973,0.001369791,0.41331116,4.510554877,9.036253465,1.864262655,29.58600868,13.72962348,2.96789109,0.006537601,4.156338822,0.513927813,1.525540582,9.700171117,1.527440698,16737.6104,135.447839,33.05108818,81.03504649,105.0037805,17647.74323,135.4224992,129.17,0.013290462,212.346,0.021848544,2181.295,0.224436156,396.92,0.040839593,406.982,0.041874884,3601.111,0.37052279,137.965,0.01419539,7.726,0.000794938,1269.5,0.130620434,824.756,0.084860171,16.297,0.001676819,397.925,0.040942998,0,0,0,0,73.456,0.007557979,5.933,0.000610454,0,0,212.346,0.021848544,136.896,0.0140854,2271.048,0.233670954,171.135,0.017608293,137.965,0.01419539,235.847,0.024266591,1222.675,0.125802552,4870.611,0.501143225,396.92,0.040839593,5.933,0.000610454,1092.891,0.112448914,1642.685,0.169017903,227.08,0.023364544,0,0,979.479,0.100779813,725.851,0.074683712,0,0,837.692,0.086191172,31.052,0.003194979,1121.83,0.115426484,0,0,2974.564,0.30605659,0,0,113.027,0.011629489,0,0,0,0,0,0,0,0,0,0,6979.908,0.718171417,2766.243,0.284622183,1116.106,0.114837535,2205.987,0.226976747,5280.658,0.543333471,934.349,0.096136331,160.824,0.016547381,48.597,0.005000206,455.937,0.046911925,119.398,0.012285009,1722.906,0.177271942,1110.557,0.114266591,634.989,0.065334808,5.55,0.000571046,27.646,0.002844531,27.144,0.00279288,5238.641,0.539010289,0,0,160.824,0.016547381,0,0,152.316,0.015671983,42.018,0.004323284,0,0,48.597,0.005000206,0,0,857.613839,0.088240955,618.306145,0.063618288,7553.191414,0.77715726,292.939951,0.030140956,475.18734,0.048892617,36.585418,0.003764319,170.469272,0.017539795,188.819381,0.019427861,0,0,0,0,47.666212,0.004904436,0,0
59,North Central,N_Chubu,2589501,SHINANO GAWA,IWASAWA,8126,37.24,138.81,37.2479,138.8063,0.9,1048.149696,12.20113017,11.6461077,10.556,6090.46857,0.749503885,0.00129904,0.46002136,4.064783336,8.809894037,1.869887149,30.25360084,13.60694794,2.973809967,0.003841111,3.853262764,0.514142518,0.968131944,9.493007415,1.523367661,14994.02323,133.9074434,29.85940161,78.86548285,79.86852347,18192.15386,137.9080516,129.17,0.01589589,203.492,0.025042087,1959.666,0.24115998,354.388,0.043611617,373.034,0.045906227,2865.098,0.352584051,87.163,0.010726434,7.726,0.000950775,943.591,0.116119985,761.925,0.093763844,16.297,0.002005538,337.204,0.041496923,0,0,0,0,73.456,0.009039626,5.933,0.000730126,0,0,203.492,0.025042087,136.896,0.016846665,2049.419,0.252205144,149.529,0.018401304,87.163,0.010726434,223.505,0.027504922,1099.124,0.135260153,3808.689,0.468704036,354.388,0.043611617,5.933,0.000730126,888.375,0.109325006,1511.745,0.186038026,226.448,0.027867093,0,0,691.67,0.085118139,685.389,0.084345188,0,0,661.817,0.081444376,31.052,0.003821314,1121.83,0.138054393,0,0,2276.603,0.280162811,0,0,102.04,0.012557224,0,0,0,0,0,0,0,0,0,0,5860.461,0.721198745,2336.506,0.28753458,939.027,0.115558331,2194.873,0.270104972,4044.307,0.497699606,820.309,0.100948683,153.753,0.018921117,45.069,0.005546271,452.217,0.055650628,95.213,0.011717081,1722.906,0.212023874,933.477,0.114875338,545.134,0.067085159,5.55,0.000682993,27.646,0.003402166,19.751,0.002430593,4002.29,0.49252892,0,0,153.753,0.018921117,0,0,152.316,0.018744278,42.018,0.00517081,0,0,45.069,0.005546271,0,0,694.602489,0.085479017,604.644146,0.074408583,6298.150418,0.775061582,213.574519,0.02628286,435.875577,0.053639623,27.812413,0.003422645,150.986741,0.018580697,151.541348,0.018648948,0,0,0,0,46.238441,0.005690185,0,0
60,North Central,N_Chubu,2589505,UONO GAWA,HORINOUCHI,1408,37.24,138.933,37.2396,138.9354,0.2,632.9205076,14.27111412,31.6460254,2.757,1126.354133,0.799967424,0.001958097,0.26687762,6.822546162,9.984237155,1.820784914,35.86947061,14.50011143,3.006161468,0.007737954,5.275868192,0.420524545,2.590557776,10.36986619,1.460138563,25684.18366,140.672486,47.11522346,89.81075419,243.0865922,14840.61522,123.0384078,0,0,0,0,175.583,0.124703835,40.263,0.028595881,22.837,0.01621946,660.034,0.468774148,50.802,0.036080966,0,0,293.552,0.208488636,62.83,0.04462358,0,0,60.721,0.04312571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.583,0.124703835,16.333,0.011600142,50.802,0.036080966,6.504,0.004619318,123.552,0.08775,953.586,0.677262784,40.263,0.028595881,0,0,204.516,0.145252841,130.941,0.092997869,0.632,0.000448864,0,0,287.81,0.204410511,38.13,0.027080966,0,0,135.143,0.095982244,0,0,0,0,0,0,558.924,0.396963068,0,0,10.526,0.007475852,0,0,0,0,0,0,0,0,0,0,937.346,0.665728693,429.276,0.304883523,150.567,0.10693679,11.114,0.007893466,1122.309,0.79709446,82.632,0.0586875,0,0,0,0,3.721,0.002642756,24.186,0.017177557,0,0,150.567,0.10693679,58.447,0.041510653,0,0,0,0,7.393,0.00525071,1122.309,0.79709446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.796289,0.099287137,6.645881,0.004720086,1194.750814,0.848544612,78.179606,0.055525288,29.345424,0.02084192,6.814384,0.004839761,19.837785,0.014089336,26.922219,0.019120894,0,0,0,0,1.427771,0.001014042,0,0
61,Tohoku,N_Tohoku,2589600,IWAKI GAWA,GOSHOGAWARA,1740.3,40.8075,140.4406,40.8062,140.4396,0.2,351.4537605,9.012536796,17.572688,5.693,940.6564673,0.540513973,0.003271275,0.36592901,4.765502601,9.082122375,1.743835663,33.48253744,14.20254672,2.866912121,0.003497892,4.243776844,0.451657777,1.140258095,9.48749715,1.315034225,15476.78971,126.1797967,39.92947903,81.68106734,151.3506989,14436.41487,117.6200762,1.348,0.000774579,0,0,136.517,0.078444521,39.251,0.022554157,4.576,0.002629432,384.283,0.220814227,0,0,0,0,189.847,0.109088663,30.794,0.01769465,0,0,55.079,0.031649141,0,0,0,0,0,0,0,0,0,0,0,0,1.348,0.000774579,136.517,0.078444521,0,0,0,0,4.576,0.002629432,85.873,0.049343791,574.13,0.32990289,39.251,0.022554157,0,0,41.595,0.023901052,55.123,0.031674424,0,0,0,0,24.664,0.014172269,20.916,0.012018617,0,0,28.906,0.01660978,0,0,61.662,0.035431822,0,0,343.968,0.197648681,0,0,264.861,0.152192725,0,0,0,0,0,0,0,0,0,0,497.047,0.285609952,344.648,0.198039418,54.912,0.03155318,113.567,0.06525714,595.154,0.341983566,78.062,0.044855485,0,0,0,0,0,0,0,0,113.567,0.06525714,54.912,0.03155318,33.27,0.019117394,0,0,44.791,0.025737517,0,0,595.154,0.341983566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.231563,0.013923785,21.143054,0.012149086,852.591214,0.489910483,25.381865,0.014584764,7.454923,0.0042837,1.271897,0.000730849,3.97035,0.002281417,14.22946,0.008176441,0,0,0,0,1.394009,0.000801016,0,0
