File_num,grdc_no,river,station,area,lat_org,long_org,lat_pp,long_pp,dist_km,ElevMean,ElevMax,ElevMin,SlopeMean,AridityIndex,met_An_precip,met_Daily_precip,met_An_meanT,met_An_maxT,met_An_minT,DailyMeanPET,AnnualMeanPET,met_Jan_precip,met_Feb_precip,met_Mar_precip,met_Apr_precip,met_May_precip,met_Jun_precip,met_Jul_precip,met_Aug_precip,met_Sep_precip,met_Oct_precip,met_Nov_precip,met_Dec_precip,met_Jan_meanT,met_Feb_meanT,met_Mar_meanT,met_Apr_meanT,met_May_meanT,met_Jun_meanT,met_Jul_meanT,met_Aug_meanT,met_Sep_meanT,met_Oct_meanT,met_Nov_meanT,met_Dec_meanT,met_Jan_snow,met_Feb_snow,met_Mar_snow,met_Dec_snow,met_An_snow,met_Jan_sun,met_Feb_sun,met_Mar_sun,met_Apr_sun,met_May_sun,met_Jun_sun,met_Jul_sun,met_Aug_sun,met_Sep_sun,met_Oct_sun,met_Nov_sun,met_Dec_sun,met_An_sun,met_Jan_solra,met_Feb_solra,met_Mar_solra,met_Apr_solra,met_May_solra,met_Jun_solra,met_Jul_solra,met_Aug_solra,met_Sep_solra,met_Oct_solra,met_Nov_solra,met_Dec_solra,met_An_solra,sol12_Helvic Acrisols_Ratio,sol12_Dystric Rhegosols_Ratio,sol12_Haplic Andosols_Ratio,sol12_Fluvic Gleysols_Ratio,sol12_Gleysols_Ratio,sol12_Humic Cambisols_Ratio,sol12_Lithosols_Ratio,sol12_Rhodic Acrisols_Ratio,sol12_Ochric Cambisols_Ratio,sol12_Humo-Ferric(Gleyic) Podzols_Ratio,sol12_Gleyic Andosols_Ratio,sol12_Humo-Ferric Podzols_Ratio,sol12_Vitric Andosols_Ratio,sol12_(Andic) Rhegosols_Ratio,sol12_(Entic) Andosols_Ratio,sol12_Histosols_Ratio,sol12_Fluvisols_Ratio,sol22_Rhegosols_Ratio,sol22_Acrisols and Luvisols_Ratio,sol22_Andosols_Ratio,sol22_Ochric Gleysols_Ratio,sol22_Lithosols_Ratio,sol22_Fluvisols_Ratio,sol22_Podozols_Ratio,sol22_Cambisols_Ratio,sol22_Fluvic gleysols_Ratio,sol22_Dystric Histosols_Ratio,geo1_P_Ratio,geo1_An_Ratio,geo1_M_Ratio,geo1_Gn_Ratio,geo1_Gr_Ratio,geo1_tr_Ratio,geo1_lm_Ratio,geo1_al_Ratio,geo1_Bs_Ratio,geo1_wf_Ratio,geo1_Sch_Ratio,geo1_Tn_Ratio,geo1_Gd_Ratio,geo1_Lp_Ratio,geo1_Tp_Ratio,geo1_Sp_Ratio,geo1_Pls_Ratio,geo1_ds_Ratio,geo3_Henseigan_ratio,geo3_Taisekigan_ratio,geo3_Kaseigan_ratio,landP_Lowland_Ratio,landP_Volcanic_Ratio,landP_Mountain_Ratio,landP_Plateau_Ratio,landP_Hills_Ratio,landP_Water_Ratio,landS_Volcanic_GentleSlope_Ratio,landS_Lowland_Ratio,landS_Volcanic_SteepSlope_Ratio,landS_AlluvialFanAndValleyPlains_Ratio,landS_GravelPlateauAndRockPlateau_Ratio,landS_DeltasAndTidalFlatsAndWetValleyPlains_Ratio,landS_LavaPlateau_Ratio,landS_VolcanicLaharTerrain_Ratio,landS_MountainSteepSlope_Ratio,landS_SteepAlluvialFan_Ratio,landS_HillsSteepAndGentle_Ratio,landS_Peatland_Ratio,landS_VolcanicAshSandPlateau_Ratio,landS_MountainGentleSlope_Ratio,landS_DuneBeachSandbars_Ratio,landS_Water_Ratio,landS_LimestonePlateau_Ratio,land_RiceField_Ratio,land_OtherFarmland_Ratio,land_Forest_Ratio,land_Wasteland_Ratio,land_Urban_Ratio,land_Road_Ratio,land_Railroad_Ratio,land_Other_Ratio,land_RiverLakes_Ratio,land_Beach_Ratio,land_Ocean_Ratio,land_GolfCourse_Ratio
61,2589600,IWAKI GAWA,GOSHOGAWARA,1740.3,40.8075,140.4406,40.8062,140.4396,0.2,351.4537605,1385,7,9.012536796,0.41126101,1547.678971,4.240216359,81.68106734,126.1797967,39.92947903,1.743835663,636.5000172,122.3249682,99.01073698,94.79993647,90.45349428,103.9264295,96.87833545,159.2705845,179.4790343,163.8659466,135.7660737,158.3668361,143.5365947,-36.72045743,-33.93773825,-2.462515883,60.70203304,115.5520966,159.5330368,198.249047,214.6524778,168.0139771,104.4269377,42.51016518,-10.95552732,116.7973316,144.7166455,142.023507,57.90343075,151.3506989,45.36855146,61.65184244,112.4552732,169.4594663,186.1283355,167.8172808,141.2404701,163.907751,134.979479,129.2127065,79.986277,51.43405337,1443.641487,4.971982211,7.527445997,11.31880559,15.9909784,18.06067344,18.36321474,16.42865311,16.09663278,12.5980305,9.544409149,5.852795426,4.34682338,11.76200762,0.07745791,0,7.844452106,2.255415733,0.262943171,22.08142274,0,0,10.90886629,1.769465035,0,3.164914095,0,0,0,0,0,0,0.07745791,7.844452106,0,0,0.262943171,4.93437913,32.99028903,2.255415733,0,2.390105154,3.167442395,0,0,1.417226915,1.201861748,0,1.660977992,0,3.54318221,0,19.76486813,0,15.21927254,0,0,0,0,0,28.56099523,19.80394185,3.155318049,6.525713957,34.19835661,4.485548469,0,0,0,0,6.525713957,3.155318049,1.911739355,0,2.573751652,0,34.19835661,0,0,0,0,0,0,0,0,1.392378498,1.214908579,48.99104833,1.458476412,0.428369994,0.073084928,0.2281417,0.817644084,0,0,0.080101649,0
62,2589610,KOYOSHI GAWA,TODOROKI-BASHI,937,39.37,140.07,39.3729,140.0687,0.3,334.4222877,1912,7,7.315196332,0.314782271,2272.219008,6.225257556,94.35123967,141.1766529,50.92975207,1.959600709,715.2542588,253.4954545,166.402686,146.3930785,123.9668388,127.7599174,134.2234504,211.9049587,206.3938017,178.4375,198.1802686,250.8512397,274.209814,-20.1177686,-17.90082645,8.424586777,69.55785124,126.1859504,173.9483471,211.3636364,226.1508264,178.7004132,113.963843,54.76549587,6.748966942,99.89876033,119.1033058,100.7902893,59.48657025,121.143595,41.55764463,60.68977273,107.0445248,160.5298554,186.2737603,167.2168388,148.9958678,184.7965909,130.9381198,122.8849174,77.64700413,44.36384298,1432.93874,5.016115702,7.562396694,11.08595041,15.59803719,18.04442149,18.15454545,16.68801653,17.07407025,12.55692149,9.550413223,6.008884298,4.352479339,11.81239669,0,0,45.08046958,8.628068303,10.33094984,26.50651014,0.068089648,0,29.32774813,11.35357524,0,21.660619,0,0,0,0.680042689,0,0,0,45.08046958,4.993703308,0.068089648,5.337246531,33.01419424,55.83425827,8.628068303,0.680042689,9.940554963,13.52091782,0,0,0,0,0,28.53532551,0,42.99946638,0,53.25432231,0,6.089007471,0,0,0,0,0,134.7295624,19.60992529,33.05080043,39.13201708,75.40747065,5.55357524,1.101173959,0.09434365,19.84663821,0,16.15368196,33.05080043,5.55357524,0,0,3.131590181,74.51611526,0,1.101173959,0,0,0.89135539,0,0.09434365,0,16.65784835,23.833,108.2076805,5.457267129,8.758276628,0.563049626,1.906201067,3.076436179,0,0,0.381381644,0
63,2589620,AKA GAWA,HAMANAKA,695.1,38.84,139.82,38.8396,139.8187,0.1,467.833885,1570,5,12.37247651,0.271974183,2583.62666,7.078429205,91.43147752,135.4989293,47.55139186,1.925150002,702.6797507,290.0400428,190.893469,169.1535332,131.0118844,136.656424,149.0683084,242.6911135,202.0433619,195.9269807,227.3366167,316.6046039,332.2003212,-19.43576017,-18.79657388,7.825481799,63.00535332,122.0203426,168.3747323,206.8019272,219.4111349,172.6820128,112.745182,53.74625268,8.15738758,158.3072805,221.25803,200.9411135,87.93897216,222.1573876,38.50074946,64.64582441,104.8553533,162.5298715,185.5865096,159.5088865,147.6805139,184.0277302,127.8019272,113.2405782,80.10995717,45.38276231,1413.870664,5.08254818,7.846252677,11.13372591,15.8879015,18.21059957,17.89668094,16.77858672,17.26605996,12.6385439,9.434582441,6.288222698,4.539507495,11.92087794,0.330456049,0,10.80851676,8.345705654,10.21047331,80.91799741,0.329161272,0,8.011221407,8.864479931,0,1.000575457,0,0,0,0.893684362,0,0,0.330456049,10.80851676,10.21047331,0.329161272,0,9.865055388,88.92921882,8.345705654,0.893684362,0,57.18558481,0,0,0,0,0,11.98345562,0,0,0,60.56524241,0,0,0,0,0,0,0,72.54869803,57.18558481,11.16501223,29.15896993,39.40166882,11.19191483,38.81714861,0,16.55790534,6.81470292,12.6010646,11.16501223,4.377211912,0,0,0,39.40166882,0,38.81714861,0,0,0,0,0,0,15.59533074,3.568225435,111.2573663,7.525012228,2.743358653,0.144885053,0.713384117,1.384891526,0,0,0,0
64,2589700,MOGAMI GAWA,TAKAYA,6270.9,38.76,140.07,38.7562,140.0687,0.4,446.6222058,1912,37,9.641612408,0.336537708,1869.690625,5.122440068,89.44923858,135.8201142,46.34406726,1.723894241,629.2213979,191.3047272,129.8249524,120.4301713,104.3963039,112.2820907,140.6633725,209.508217,175.5655457,158.2986675,153.7831853,176.8545368,196.7788547,-27.08613579,-24.89435279,4.475571066,65.84263959,124.352316,169.7124048,206.2928299,220.4146574,174.7498414,109.5820114,48.62880711,0.778236041,131.3304251,159.2650698,137.1126269,66.86643401,163.6081853,60.38597716,79.88870558,123.7270305,166.4248414,185.8966688,154.8843909,139.1639435,175.3306313,120.7387532,118.6168147,85.32258883,63.10212563,1473.482471,5.697810914,8.403505711,11.92233503,16.05234772,18.19541561,17.60856599,16.30996193,16.86782995,12.29573287,9.641830584,6.470320431,5.017433376,12.04440038,0,0.249549506,0,0.941395972,2.108309812,5.400006379,0,0,3.264858314,0.320336794,0,1.235356966,0,0,0,0.043566314,0.148479485,0.398013044,0,0,1.915769666,0,0.192540146,1.55569376,8.664864692,0.941395972,0.043566314,0.035800284,1.938222584,0,0.061920936,4.612862588,0,0,2.641056308,0,1.233379579,0,2.510070325,0,0.620054538,0,0,0,0.204085538,0.061920936,6.624392033,7.171139709,2.228707203,1.294104515,8.854454703,1.488669888,0,0.013506833,0,0.870560845,1.294104515,1.704587858,0.508348084,0.393181202,0.109760959,0,8.624471766,0,0,0,0,0.229982937,0.130922196,0.013506833,0,2.415274347,0.39890499,11.13221243,0.351297469,0.674091996,0.038618077,0.088140921,0.273165845,0.00064061,0.004165,0.024213669,0
65,2589702,MOGAMI GAWA,INASHITA,3769.5,38.65,140.35,38.6437,140.3438,0.9,481.5086542,1912,58,9.762875475,0.364794985,1709.145308,4.682589885,89.01881233,136.3991387,44.5743427,1.708185307,623.4876369,170.1581142,115.9658432,109.6337715,96.70818223,103.999524,135.6634406,197.1984361,164.2497733,152.3350861,140.9658885,153.055825,169.2114234,-28.43585675,-26.13055304,4.1262466,66.53377153,124.9569356,169.4830009,206.0290118,219.8549411,174.1081142,109.0165458,47.97030825,0.186083409,118.0729828,142.975748,116.56233,59.54895739,144.9861741,67.5167951,87.09070716,129.3233228,170.637194,188.2938803,153.4396872,140.3904352,176.8718722,122.281437,121.6581596,90.81543518,70.02592928,1518.344855,5.937466002,8.707706256,12.2006573,16.30389846,18.35827289,17.56985494,16.41176337,16.99510426,12.43012239,9.813191296,6.696260199,5.242429737,12.22613327,5.458548879,3.289985409,15.09271787,9.533253747,14.73426184,68.34646505,0,0,36.40740151,5.523199363,0.891444489,10.70815758,1.229977451,0,1.177424062,0.581748242,0,3.289985409,5.458548879,18.39156387,12.34184905,0,2.392439316,16.23135694,104.7538931,9.533253747,0.581748242,0.306618915,12.26364239,0,0,18.81973737,9.095078923,0,28.78997214,0.285448999,3.323358536,0,91.67061945,0,9.034885263,0,0,0,0,0,133.1856214,40.40371402,28.67117655,5.419949595,104.3847725,19.88842021,15.19718796,0.225494097,0.268152275,6.03515055,5.151797321,28.24284388,12.95707654,0.42833267,0.896193129,0,102.2056506,0,15.19718796,0,0,2.179121899,0,0.225494097,0,23.34715769,8.893952407,129.146465,5.611252315,7.576763205,0.690847327,2.150530389,3.649822019,0,0,0.3061744,0
66,2589703,MOGAMI GAWA,NAGASAKI,2146.9,38.34,140.29,38.3396,140.2896,0.1,511.2468399,1912,89,9.801499475,0.334941411,1860.090618,5.096138679,88.24221922,137.0514208,43.33784393,1.706907881,623.0213764,191.830221,132.0430762,118.5698241,106.22765,111.6142535,143.7608029,216.1875507,167.9582318,157.8235002,149.9892197,168.775327,195.3109608,-29.67929635,-27.77943166,2.036084799,66.24267028,125.3238611,169.7352278,206.2774019,219.3843031,173.2169599,107.6202075,46.59539919,-0.584573748,122.0306721,147.8200271,118.1569689,60.32341001,149.4248985,64.21222373,83.82160577,125.9221922,169.5158773,187.7562923,151.9529995,140.3960758,180.5231394,121.1574199,119.7238611,86.67830401,65.56680198,1497.226793,5.884122688,8.621064502,12.08664862,16.29264772,18.37537212,17.51889941,16.44375282,17.20635995,12.42900316,9.797564276,6.616779432,5.168019847,12.2067659,4.046718524,5.697237878,12.14248451,12.3326657,19.57459593,77.71680097,0,0,46.39764311,6.339931995,0.797661745,8.72560436,2.159578928,0,2.067306349,0.938655736,0,5.697237878,4.046718524,17.16703153,16.52452373,0,3.050025618,15.06553635,124.1144441,12.3326657,0.938655736,0.538357632,18.4275467,0,0,27.87120965,9.682146351,0,39.50682379,0,4.917648703,0,87.99189529,0,11.00251525,0,0,0,0,0,142.6368718,57.3012716,36.97834086,7.677907681,125.0274815,24.39652522,5.857934697,0,0.470818389,9.773533933,7.207089292,36.54390051,14.11234804,0.434393777,0.510643253,0,121.2014067,0,5.857934697,0,0,3.826074806,0,0,0,27.55622269,13.78075416,143.5703139,5.725654525,11.136757,1.016029717,3.023264009,4.180816526,0,0,0.407067632,0
67,2589704,MOGAMI GAWA,NISHIOTSUKA,1917.9,38.06,140.07,38.0604,140.0729,0.3,504.5832132,1912,204,9.310234264,0.387997976,1598.153468,4.378502652,90.28420039,139.8930636,44.35067437,1.698850168,620.0803112,154.4088632,107.9897881,96.73439306,90.92639692,97.06984586,125.889499,189.1539499,158.7947977,150.4197495,143.2313102,131.4793834,152.0554913,-29.73988439,-27.22254335,3.859344894,70.33044316,129.7350674,172.871869,209.017341,222.0500963,175.3063584,109.6339114,47.72254335,-0.767822736,99.92003854,114.6801541,89.8256262,53.83333333,116.5770713,70.25298651,88.78930636,131.3030829,173.4975915,186.2905588,149.8528902,141.0299615,181.1817919,124.5812139,121.9786127,88.972158,69.29614644,1527.026301,6.066859345,8.810115607,12.31579961,16.48131021,18.30183044,17.3916185,16.46165703,17.23766859,12.60462428,9.8977842,6.707803468,5.282755299,12.3004817,1.390635591,0.280202305,7.068981699,7.085405913,12.66578028,46.72407321,0,0,26.0684603,3.825538349,0,3.17717295,0,0,1.262631003,0.377965483,0,0.280202305,1.390635591,8.331612701,10.8236613,0,1.842066844,7.002711299,72.7925335,7.085405913,0.377965483,0.602638302,3.375879869,0,0,21.08905574,6.725533135,0,19.57599458,0,1.721309766,0,53.68924344,0,3.555086292,0,0,0,0,0,82.31471922,28.02007404,19.54189478,1.969028625,70.08029616,12.89050524,5.85306846,0,0.198550498,5.195787059,1.770478127,19.05558163,7.694718181,0.486261015,0,0,66.92627353,0,5.85306846,0,0,3.154022629,0,0,0,15.85444851,5.917381094,84.77596366,2.837211168,4.970750613,0.572650295,1.317222639,2.303869493,0,0,0.216320455,0
68,2589750,KYUOMONO GAWA,TSUBAKIGAWA,4035,39.61,140.16,39.6104,140.1604,0.1,355.9339389,1570,11,9.06627151,0.31856826,2008.162072,5.501813896,88.11777201,132.9780505,45.75902761,1.752703277,639.7366962,174.2430021,124.5815671,123.9158839,122.3557942,132.4666509,141.6811659,231.3375974,217.526127,179.5002596,165.1796318,197.7013453,197.673047,-31.26787822,-28.27141846,1.500826056,65.6426717,123.956337,171.1350012,207.5034222,221.3953269,174.6091574,108.9445362,46.53717253,-4.820863819,126.9162143,154.015341,139.0656125,72.54000472,156.0247817,47.16039651,69.7588388,114.1426009,155.2665565,178.9998584,159.449587,141.1537173,169.255393,127.3859334,125.2510031,82.45546377,50.39780505,1420.677154,5.159240028,7.89499646,11.41007789,15.37710644,17.74958697,17.82079301,16.35102667,16.41397215,12.39199906,9.619872551,6.136488081,4.490488553,11.73960349,0.191920694,0,1.770384139,1.498686493,3.99425031,9.349095415,0,0,5.673903346,0.573135068,0,0.128401487,0,0,0.600148699,0.17283767,0,0,0.191920694,2.370532838,3.780916976,0,0.213333333,0.701536555,15.02299876,1.498686493,0.17283767,0.181040892,1.284287485,0,0,2.911400248,1.673506815,0,6.701908302,0,0.001561338,0,10.83826518,0,0.554597274,0,0,0,0,0,19.39625774,4.750285006,5.303866171,0.935910781,11.79452292,3.577100372,2.53511772,0,0.094374226,2.191623296,0.841536555,5.072738538,1.385477076,0.231127633,0,0,11.78369269,0,2.53511772,0,0,0.010830235,0,0,0,4.525535589,1.124202974,18.06418429,0.515161363,1.355477695,0.162098786,0.414982181,0.470525527,0,0,0.07149938,0
69,2589800,YONESHIRO GAWA,FUTATSUI,3750.4,40.2,140.24,40.2021,140.2396,0.2,384.5210406,1552,19,9.166572623,0.352730413,1820.949319,4.988902244,80.57261725,127.0819465,36.82223903,1.759737548,642.3042052,127.4961422,101.3385527,110.2039082,113.1825265,127.3079929,123.1221634,224.6299798,213.2565053,184.2473525,160.9592537,180.2851236,154.9198185,-38.79198185,-34.24886536,-4.288703984,59.85552194,116.3640948,163.2170953,200.3018154,214.7690368,165.1326273,98.34039334,37.39334342,-11.66515381,101.9531014,124.698941,112.9122542,55.501765,125.8287948,51.07569339,72.40355522,116.0415028,157.2343671,174.8921331,162.4876702,140.5478568,167.3516389,129.6728946,124.0194655,83.42347453,52.99634392,1432.146596,5.187241553,7.958270298,11.50869894,15.47743318,17.59949571,18.10146243,16.41636409,16.31611195,12.43587998,9.460766515,6.044452849,4.458295512,11.75121029,0.143238055,0,3.03871587,0.816499573,0.916382253,14.47970883,0,0,3.544101962,4.245547142,0,1.469683234,0,0,0,0,0,0,0.143238055,3.03871587,0.61900064,0,0.297381613,5.715230375,18.02381079,0.816499573,0,0,7.337803968,0,0,2.156356655,0.767758106,0,2.652543729,0.145024531,0,0,11.34996267,0,4.302714377,0,0,0,0,0,14.77026451,13.94189953,3.065726323,13.23922782,9.261012159,2.522664249,0.622546928,0.000933234,0.12046715,0.283756399,13.11876067,3.065726323,1.351935794,0,0.886972056,0,9.207391212,0,0.622546928,0,0,0.053647611,0,0.000933234,0,2.232309807,0.18828277,25.64161241,2.414268291,0.544898544,0.079484455,0.270493867,0.679364228,0,0,0,0
70,2589801,YONESHIRO GAWA,TAKANOSU,2109,40.222,140.369,40.2188,140.3688,0.4,399.3617032,1552,27,8.878117857,0.376112264,1670.329795,4.576246014,78.97859054,125.3470116,35.68554862,1.721182248,628.2315205,106.4760036,88.32190009,101.0746209,105.7348796,118.4313559,117.0136039,212.1554862,202.8699822,177.3843889,147.4798394,159.2708742,134.1168599,-41.28991971,-36.56422837,-5.789027654,58.95405888,115.3421053,161.7528992,198.5227475,213.2190009,164.0138269,97.05619982,35.98751115,-13.95093666,92.21498662,116.2631579,105.4625335,50.70695807,117.7707404,59.13019625,77.72511151,121.491124,160.7129349,177.1416592,160.8717663,138.1177966,164.6478145,129.2272971,126.9040143,86.18438894,58.29580731,1460.449911,5.400624442,8.154148082,11.75111508,15.65700268,17.72462087,18.0499554,16.32471008,16.21449599,12.42363961,9.562265834,6.123862623,4.585504014,11.83563782,3.72745377,0,22.86638217,10.82408725,3.631910858,83.73314367,0,0,22.95666193,13.56903746,0.339592224,9.386818397,6.639592224,0,0,0.05353248,0,0,3.72745377,29.84561404,2.000711238,0,1.631247037,22.95585586,106.6898056,10.82408725,0.05353248,0.597012802,19.38880986,0,0,5.635277383,4.14134661,0,14.79350403,5.93883357,15.15623518,0,97.18582266,0,14.95339023,0,0,0,0,0,131.8739213,45.91635846,2.625177809,45.88956852,91.10293978,38.17254623,0,0,0.645234708,21.48131816,41.7221432,2.625177809,15.26149834,0,1.42972973,3.522238028,89.50616406,0,0,0,0,1.596775723,0,0,0,11.79544448,4.496017876,157.0492904,5.462284021,3.500333333,0.4540789,2.08065652,2.541886818,0,0,0.070453959,0
71,2589802,YONESHIRO GAWA,JUNISHO,1667.4,40.208,140.673,40.2188,140.6729,1.2,493.7584234,1552,83,9.137805692,0.398408993,1562.021061,4.279509756,73.80109204,118.4921997,31.43681747,1.704995173,622.3232382,98.90772231,80.98689548,93.55787832,96.30070203,106.4018721,112.348986,199.0937598,185.2329173,170.9982839,139.9695008,150.4900936,127.7324493,-46.45709828,-41.95709828,-11.26833073,53.09516381,110.2722309,155.7269891,192.524961,207.024961,158.7074883,93.35803432,32.50234009,-18.33931357,104.6552262,134.9235569,124.3962559,60.67550702,137.3556942,62.2700468,80.5150546,122.8524961,162.7879875,179.4723869,158.5060062,137.0847114,160.8361934,127.6095164,126.3807332,87.43978159,59.56380655,1465.318721,5.538767551,8.32550702,11.90234009,15.8725429,17.96528861,18.06801872,16.40959438,16.17652106,12.4549922,9.629095164,6.223322933,4.668486739,11.94017161,1.134160969,0,20.70199112,8.454959818,2.612990284,51.63074247,0,0,14.23107833,12.2075087,0.37579465,5.566150894,8.39804486,0,0,0.067710208,0,0,1.134160969,29.47589061,2.294710327,0,0.318279957,17.77365959,65.8618208,8.454959818,0.067710208,0.723701571,15.05871417,0,0,0.367638239,1.743552837,0,11.5293271,1.313002279,19.17026508,0,63.54959818,0,12.00383831,0,0,0,0,0,96.71644476,28.74313302,2.596197673,43.92803167,50.54851865,28.38676982,0,0,0,17.06519132,39.4729519,2.596197673,10.98152813,0,0.340110351,4.455079765,48.94842269,0,0,0,0,1.600155931,0,0,0,9.557350306,4.11965923,109.9952152,3.814043481,3.13738605,0.461304546,1.749105973,1.710534425,0,0,0.04720529,0
72,2590100,CHIKUGO GAWA,SENOSHITA,2315,33.3161,130.4972,33.3188,130.4938,0.4,431.5814816,1644,6,8.348025454,0.402200298,2107.012985,5.772638315,130.735386,188.7251227,82.20660419,2.321756848,847.4412495,77.35850067,95.04877287,151.7372155,151.7703257,201.6258813,388.011245,387.5066042,211.2667559,199.8099509,91.24614012,86.7601071,64.87148594,18.52208835,30.51494868,65.66131191,119.3244087,164.713967,203.0847836,239.8585453,243.7889335,206.9000446,146.1142347,90.60062472,39.2735386,0,0,0,0,0,111.126506,122.1824632,142.3019188,170.8705935,179.4162427,128.7495315,153.3699241,176.3240071,145.9701919,161.6725569,133.4973226,119.975502,1745.45676,7.839625167,10.35149487,12.74172245,16.37340473,17.82623829,15.70655957,16.67161981,17.16613119,14.09741187,12.17273539,9.057563588,7.443150379,13.12583668,0.097883369,0,4.741943844,2.538228942,0.188293737,21.59827214,0,0,5.716933045,8.169071274,0,1.669330454,6.048768898,0,0,0.048768898,0,0,0.097883369,10.79071274,0.188293737,0,0,9.838401728,27.31520518,2.538228942,0.048768898,0,8.169071274,0,0,0.000302376,0,0,3.098228942,0,12.20591793,0,23.23408207,0,4.109892009,0,0,0,0,0,38.53827214,12.27926566,1.038228942,31.63956803,8.885226782,9.254427646,0,0,0,4.397796976,28.43075594,1.038228942,4.611706263,0,0.244967603,3.208812095,7.870107991,0,0,0,0,1.01511879,0,0,0,2.728296674,2.078734212,46.45873944,2.279320173,0.867585918,0.22824635,0.872153737,0.420606263,0,0,0,0
73,2590101,CHIKUGO GAWA,ARASE,1443,33.3433,130.835,33.3438,130.8354,0.1,582.5329962,1644,52,8.548044967,0.384799374,2186.277754,5.989802066,121.0324859,180.5480226,71.11228814,2.304872086,841.2783113,82.03862994,100.3716808,157.6509181,151.4706921,204.6540254,412.403178,403.3642655,217.5974576,204.1792373,95.75091808,89.39922316,67.39752825,7.487288136,19.6829096,55.77966102,110.2817797,156.944209,195.1002825,231.5529661,234.6271186,197.5049435,135.7846045,79.18502825,27.88347458,0,0,0,0,0,109.394209,120.0277542,138.1634887,167.3563559,175.3143362,126.4444209,146.8579802,167.3324859,136.884322,153.9417373,129.5028955,118.1524011,1689.372387,7.89710452,10.39816384,12.7170904,16.39597458,17.8450565,15.80247175,16.55077684,16.96024011,13.81567797,12.02048023,9.040889831,7.495338983,13.08340395,3.158766459,8.711434511,48.43977824,20.09480249,4.128135828,41.34740125,3.003880804,0.742550243,26.87165627,0,0.297435897,0,0,0,0,0,0,8.711434511,3.901316701,48.73721414,0,3.003880804,4.128135828,0,68.21884962,20.09480249,0,0,70.56451836,0,0,12.10803881,4.984753985,5.355647956,27.36528067,0,17.15176715,11.96070686,8.379348579,0,0,0,0,0,0,11.96070686,63.23679834,82.67255717,28.22550243,42.16327096,60.62432432,26.5040887,0.352945253,0,7.484476784,10.93298683,33.35627166,28.0009009,5.448440748,0,10.12259182,1.322522523,58.64331254,0,0.352945253,0,0,1.981081081,0.224532225,0,0,22.08568649,8.680935412,104.7805241,11.58570644,10.71597103,1.212206999,6.872163202,3.078644976,0,0,0.722181635,0
74,2590200,ONGA GAWA,HINODE-BASHI,695,33.75,130.73,33.7479,130.7312,0.3,174.8884298,1023,8,6.36241322,0.453732091,1959.478261,5.368433592,144.884993,197.259467,100.2973352,2.435830597,889.0781679,77.30841515,90.17054698,141.9758766,150.7611501,181.0507714,333.7510519,351.3751753,196.4401122,199.5518934,85.41851332,86.62019635,65.0545582,38.22720898,47.27489481,79.24824684,131.312763,173.884993,212.2089762,251.0897616,256.5063114,218.9256662,160.3394109,108.9943899,60.03085554,0,0,0,0,0,102.431136,117.2754558,143.9345021,177.0524544,190.7511921,141.0371669,163.842777,186.0276297,152.2643759,164.4054698,132.9095372,116.4356241,1788.367321,7.351612903,9.91542777,12.5454418,16.34754558,18.01570827,16.00995792,16.8657784,17.25890603,14.09102384,11.98653576,8.788218794,7.119915849,13.03029453,0.022158273,2.541726619,85.31496403,9.455971223,1.254388489,66.54647482,5.635251799,0,34.62446043,0,0.617553957,0,0,0,0,0,0,2.541726619,0.022158273,85.93251799,0,5.635251799,1.254388489,0,101.1709353,9.455971223,0,0,137.1431655,0,0,0.972517986,0.291510791,11.11971223,5.484748201,0,35.61151079,0.742589928,14.81942446,0,0,0,0,0,0,0.742589928,67.32676259,138.1156835,22.53769784,87.5418705,69.49410072,25.87870504,0.732805755,0,15.53971223,0.207194245,69.25625899,22.53769784,4.709640288,0,20.9618705,2.745899281,67.27553957,0,0.732805755,0,0,2.218417266,0,0,0,15.02285223,6.766013381,159.1816929,22.70711813,4.790158849,0.843935971,11.23316935,2.494536978,0,0,0.291082446,0
