ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
22,1285200.26305247,1279937.84103833,1272491.08068787,1261098.70250776,1185739.85980883,1207691.76249067,1223791.90436405,1228769.56409478,1230083.18803121,1180367.48772542,1136148.77535963,1069404.91970993,1133655.30890962,1132099.44283129,1284993.24364886,1264306.6305177,1272660.01322384,1199823.36837497,1184588.28639516,1204154.4296956,1234390.76141121,0.0,300320.814503101,311135.36144201,301834.519054773,320250.997532033,364247.666421643,359750.54118057,406375.294336787,394497.468796377,394214.485739228,393612.282117405,426965.849036153,450654.166811421,425280.147222229,370444.881645197,383109.013846218,835109.50731902,670955.992469525,560686.974926109,547060.496033345,535808.899754629,763173.409325246,764350.031977529,770350.880305528,773845.077574998,778321.75282227,786353.80012992,809370.045767932,777895.527410494,685407.684610222,305618.993142911,34915.547208553,59471.7579613427,227107.424614418,146209.963533982,179580.110849217,364366.244643842,348070.691923971,449339.227922263,835513.806267798,695540.03598187,619265.04338745,625665.901223486,609445.320182608,587742.307323139,581051.335497923,732408.765964462,802908.639703507,815688.460938469,818809.601538722,465358.879357201,453656.163555714,473464.63495335,547021.176767178,484779.208023244,504621.738913332,496399.650264091,501059.455732504,512955.363282233,264647.914739635,256183.936278135,276723.56650755,145219.197362854,193672.716505793,189497.331607091,206063.10688727
23,1031806.06362798,1025498.50552519,1016388.97513069,1004861.27184078,928247.601720132,949728.731832231,966629.677498186,968428.576760534,969474.547176246,919553.072930852,877133.894185276,824067.220492335,870553.686822076,866444.731373069,1011916.9867902,995503.909421005,1007176.26749613,929584.701415009,916820.104506599,938730.39628954,962711.502783549,300320.814503101,0.0,14008.8283846878,27222.0219679131,19980.0705318051,64235.6537750431,59860.5695378431,112239.176141368,104974.614572252,105378.23078118,106588.776920361,140320.326207042,151368.435926648,127094.752785674,80364.8496666157,107116.499185933,560656.444671051,384519.11631766,265147.392332454,250152.453879417,237762.798633745,481521.388533502,482935.392684306,489907.634792883,493829.744738716,498691.92848016,506514.041075498,532734.627146645,492160.788252268,401538.237882114,81660.2298979738,281074.829252572,277544.187278,176152.621919799,284634.140823987,341423.230494164,106853.629776669,96788.1205480558,174671.797195018,575959.956983158,426095.007939951,348092.209222383,344606.608263571,326492.733981872,304381.200057384,294989.980450795,459299.053240936,538177.311243283,549560.729374532,550293.200183131,743081.378775113,733468.000864998,743282.000419632,819978.481684738,766899.742912882,796824.115228827,788763.399671609,797924.864493095,810552.686308855,547706.649579247,540302.944094929,552573.446142723,433226.907088461,473733.891346559,469272.054876368,487070.472486352
24,1017826.14785266,1011525.13319713,1002427.66131541,990900.161391716,914290.523153897,935778.044083774,952673.24974135,954504.932101218,955554.185995476,905629.372834352,863185.702507561,810058.963625571,856652.774130278,852581.96950921,998240.508352313,981721.05406707,993331.347470595,915822.891722346,903003.81095015,924874.979609279,948990.013538053,311135.36144201,14008.8283846878,0.0,20924.421440397,14004.1587162839,53221.2085387847,48676.8022501188,99007.3331376907,91209.6712464388,91570.6246115655,92693.2455852246,126526.719327613,139698.428755449,114885.166868978,66501.8031338987,93173.2736484495,546899.892597723,371147.001718455,252561.178581274,237813.568579033,225700.944935095,467973.018036143,469377.59189812,476313.640119101,480221.106685155,485071.237881344,492905.78984396,519028.718924185,478827.857575646,388036.495381285,91999.3508763349,290970.643989979,286524.190821392,176914.957584852,289925.163887325,346007.805891278,93874.5593862048,84659.2563009277,160665.430862932,561974.931067849,412172.708382144,334156.473033235,330926.111910473,312873.704929947,290755.121367415,281494.206417201,445462.104453911,524230.996494438,535635.173549921,536404.182852097,750646.27359951,741221.945902225,750234.46882028,827039.186324288,774803.262720735,805733.290248198,797699.336117796,807508.890029607,820267.350093736,556128.036382189,548828.78636263,560452.080415878,442431.109365442,482208.501710953,477748.298940921,495551.480266252
25,1015557.33553981,1009402.50353697,1000542.67347942,989021.559856945,912503.358114134,934093.499283181,950887.202924008,953219.326402073,954312.692401787,904356.357548968,861562.835291544,806314.274045762,855687.697257972,852046.896447457,999216.645520775,981892.960467664,992937.085802962,916185.949992209,902905.176324454,924393.568555861,949655.703913404,301834.519054773,27222.0219679131,20924.421440397,0.0,34759.4237835138,66736.3107524783,62156.3059205426,104671.482654976,93928.1746730299,93903.9064600608,94062.5975907687,128275.056246592,149633.069564392,123779.644982008,69222.2907184823,89521.820357016,547486.990556671,374326.050144974,259185.961690223,245269.420546033,233999.146149306,470053.263628594,471400.156040768,478107.489576339,481918.534908511,486686.330550981,494592.203193613,520026.61994267,482045.550998637,390497.245873588,108845.504768792,279946.288365242,273977.019101173,156895.737336301,272826.707522771,328192.341358924,83925.6281944608,72086.1141059468,158599.699543134,559761.737338373,411230.068601431,333154.783601478,332377.992001443,314783.353663264,292679.533403451,284234.349755112,445445.71892452,522812.625949874,534516.141129343,535746.21061793,735646.019314825,726463.330070063,734504.576152182,811410.820463374,760225.813917982,792555.150400404,784564.431141473,795401.662059986,808376.350527009,542360.953781137,535215.820204051,545943.343475282,429945.399911928,468577.57609647,464123.986135967,481917.391964185
26,1016772.27912137,1010374.73996621,1001120.35653017,989591.42625596,912941.335782421,934354.146842283,951312.537759173,952809.885223742,953829.494898199,903939.735525326,861742.57654482,810062.808313071,854773.71885215,850419.083903503,995042.200591336,979054.233419806,991035.037429496,913047.9766257,900536.638401675,922654.358258771,946007.317748364,320250.997532033,19980.0705318051,14004.1587162839,34759.4237835138,0.0,44727.0480757034,40500.1614166483,94784.0542952122,89233.5639752619,89848.5855309,91597.0516368405,124470.280053938,131924.250360042,108112.220859914,65513.2608823824,95407.237941917,544153.959750713,366906.368537641,246356.231904191,231119.037417027,218504.371738669,464320.614125621,465761.389580116,472839.755885457,476806.326298785,481705.478644309,489485.615692898,516035.95579289,474424.007136943,384237.888529459,84019.7381462308,301047.919986536,297395.38267611,190881.070622639,302912.596623007,359262.296509531,100108.147564945,92713.8993912118,160757.819015226,561078.602789497,410584.811065098,332745.95438635,327894.839108606,309581.934816519,287511.034547068,277739.057047939,443214.882026654,522834.026188279,534028.695228974,534490.367867583,762541.239974567,752997.538799514,762487.189062246,839233.949228806,786482.474376596,816682.596787192,808627.120558913,817883.222867614,830521.378840445,567441.974687629,560066.029998829,572140.076314262,453130.500525967,493480.258382257,489018.620797878,506819.2599087
27,976974.831317216,970436.475208199,960956.671167363,949429.688405393,872750.478598203,894047.75254319,911089.978896584,912118.543200619,913097.398693125,863273.672027022,821439.176405868,772071.119971813,813870.720409311,809146.552577884,952526.429609883,937127.397515658,949549.169212805,871014.084530155,858868.158706423,881283.117810223,903732.66117407,364247.666421643,64235.6537750431,53221.2085387847,66736.3107524783,44727.0480757034,0.0,4609.10589671936,53608.1909437608,53287.9897084583,54471.5629152064,57630.0197796625,86148.6426979044,87202.5861519796,63649.9589124649,36779.4637803745,70352.2799129805,502332.44586436,323670.451499072,201894.78270972,186493.011467851,173788.497297326,421557.873290735,423034.518927768,430255.365087257,434281.438971348,439229.049027695,446943.907069286,473947.047200742,430955.587028658,341409.659538941,112504.462308457,344177.139481815,339461.95689943,219372.61389393,339263.670119148,394097.983783006,87313.644460346,87499.2235778976,125836.755130779,521830.583517547,370516.054665111,293170.277232616,286031.852483902,267447.112169037,245494.573406219,235154.16730683,402145.211321207,482861.778605749,493732.866590441,493757.438299531,802334.53274642,793102.96509021,801236.186452745,878146.064028584,826820.077604511,858525.240231388,850507.938252237,860616.658753731,873413.727841781,608630.852023421,601408.750139612,612505.573019741,495422.89965042,534771.483886383,530313.901655323,548114.717337839
28,979941.768092411,973428.093036167,963988.252379917,952460.570479487,875784.059532726,897102.994799134,914130.603400098,915245.120905458,916231.59998575,866393.982700775,824491.216231871,774723.623703331,817033.780357273,812380.448770747,956020.549236171,940495.783979135,952828.918378674,874403.149822913,862182.005689343,884538.544959324,907173.398730509,359750.54118057,59860.5695378431,48676.8022501188,62156.3059205426,40500.1614166483,4609.10589671936,0.0,56483.0354899423,54934.4428450925,56014.9701574988,58932.9073698834,88521.8508115677,91514.9905570802,67664.4810972851,36609.0535724936,70319.112786918,505661.305297585,327309.418658901,205930.640088469,190626.134792892,178017.6418348,425088.513083591,426556.827270208,433745.155484575,437757.941198816,442694.952787752,450425.247413672,477330.316692838,434664.585649029,344948.250158605,110507.74632794,339612.919102827,334862.877566746,215152.857079462,334741.697760066,389636.75139791,85894.7716318938,85282.4284757954,127712.253588418,524674.275892991,373485.028605919,296028.160067602,289341.250367841,270812.189712839,248827.408413579,238615.595869544,405311.194221197,485830.185814205,496762.018412023,496868.847271756,797737.516925301,788501.377221892,796660.336059368,873566.99322403,822215.854151662,853919.346201985,845902.481502082,856029.378024188,868832.096869669,604021.769451094,596799.976215365,607900.233658768,490826.045258551,530162.654630087,525705.091380681,543505.879405546
29,923459.392788366,916945.219545737,907510.909862451,895983.085184606,819307.400877915,840632.915770313,857655.740947724,858813.968144058,859806.209928327,809958.751241115,768020.282855216,718488.088505116,760634.504987018,756062.913067351,900266.989605944,884411.830054103,896576.045697687,818369.084408035,805990.940973182,828249.713823527,851268.033533719,406375.294336787,112239.176141368,99007.3331376907,104671.482654976,94784.0542952122,53608.1909437608,56483.0354899423,0.0,16777.2584315725,18223.7971893056,22014.3821930965,33582.6023246375,50586.5031463215,25256.0177000617,36257.9114046977,44266.1745638168,449523.992276368,272300.984417211,154525.391920819,140695.259104431,129892.900876842,369546.20639354,370983.387940197,378055.705012189,382023.464829298,386925.16855105,394702.376395475,421320.826583851,379924.200797555,289480.491331112,165565.098211671,383742.294495285,376452.339204592,237429.977407408,365638.725757038,417328.46223911,72601.8387996829,82639.8482695842,74813.4402465838,468235.672906581,317002.03943785,239578.425550826,233213.295238624,214828.73806904,192776.462395533,182963.159904133,348929.269092365,429347.340095066,440285.947380439,440433.370748931,832398.376779156,823842.505891254,829194.043146584,906259.255690805,857986.620919888,893103.683611748,885193.663193529,897534.590752226,910768.35090083,642225.253641405,635375.179485822,644293.89241191,532030.036228872,568863.958266675,564433.773452084,582163.543914874
30,927539.604995018,921147.245938226,911911.201883713,900382.345466189,823737.82418275,845165.544132065,862111.717829084,863698.52198423,864728.844346566,814825.217077409,772556.659482412,721097.014820117,765733.10813012,761526.236796255,907049.183784671,890530.516989081,902229.913351116,824619.513514483,811850.626196878,833798.845567434,857781.041441195,394497.468796377,104974.614572252,91209.6712464388,93928.1746730299,89233.5639752619,53287.9897084583,54934.4428450925,16777.2584315725,0.0,1726.43535757495,6077.65807610254,35357.3167029465,67015.0843171023,42030.3228294153,24921.417746866,28027.0043294502,455693.872921412,280635.454418437,166294.555033849,153338.49245685,143394.659442784,376968.707166765,378355.092184075,385227.694505845,389112.558580743,393945.452219151,401796.776508887,427825.107391134,388370.684974347,297152.979634519,165431.118455187,371091.372586841,363111.943428703,221333.464073047,350266.968961595,401495.719744895,55954.9364968568,65896.4181325934,72823.6208433694,471853.485167792,321411.341168112,243527.499109827,239743.673737857,221772.190207228,199647.425769567,190688.29888577,354350.630840642,433627.399701946,444871.346135115,445448.813322262,817291.932905202,808850.979447571,813766.466597577,890835.706019564,843058.765384395,878823.206848435,870938.33237503,883786.106164124,897123.973740311,627839.087571564,621069.404587248,629557.502448362,518393.635063343,554627.091119424,550205.904752781,567908.157203445
31,926948.144604674,920568.041588234,911352.046874816,899823.292883015,823183.429091419,844621.019278602,861559.106031876,863189.468840799,864223.677915873,814315.332933886,772014.148503562,720367.51624828,765248.272232265,761079.464132793,906741.089270046,890150.48422833,901800.161025194,824254.99381851,811444.50285836,833359.401372152,857444.340175987,394214.485739228,105378.23078118,91570.6246115655,93903.9064600608,89848.5855309,54471.5629152064,56014.9701574988,18223.7971893056,1726.43535757495,0.0,4351.42740240696,34957.3658175487,68250.864512521,43447.5283972336,25134.838118945,26374.313196486,455335.104886049,280539.074481142,166661.617042314,153833.348301283,144021.450022849,376754.610480017,378135.130875532,384984.653211639,388859.894736657,393684.676494629,401543.52026893,427504.636907585,388273.402117037,296977.517568401,166478.385466612,370693.890315973,362604.736255492,220266.159017228,349376.328254508,400492.399822572,54415.5277411686,64558.7614498507,71848.5945985636,471231.574479484,320882.736954042,242967.483156802,239453.079858212,221531.829149416,199406.466442273,190546.10780377,353921.740256747,433073.918156174,444347.827229894,444969.23680339,816448.441382501,808031.246604872,812853.636334312,889923.151066548,842251.57193769,878139.069620798,870258.837270983,883195.301795762,896550.617536757,627139.276949878,620384.525493835,628791.132911598,517829.155736042,553956.356863529,549536.92372616,567233.708187769
32,925395.616986933,919046.35530722,909880.807698952,898352.477030463,821725.5292392,843187.534533823,860105.042242312,861844.748503023,862888.70169312,812969.364146589,770587.044760437,718472.204064646,763966.179174091,759893.104795382,905900.713334971,889129.494752733,900654.03601102,823274.137548581,810359.298602952,832190.051469474,856532.83562019,393612.282117405,106588.776920361,92693.2455852246,94062.5975907687,91597.0516368405,57630.0197796625,58932.9073698834,22014.3821930965,6077.65807610254,4351.42740240696,0.0,34237.0921078222,71403.0555257898,47069.6002146841,26249.9315094178,22287.2430144071,454381.140339375,280264.04342379,167585.088904595,155083.52598394,145607.007800402,376170.930033925,377536.547029478,384327.305686946,388177.968315833,392981.905867578,400859.050443467,426648.922428903,387983.048681609,296500.524574222,169228.704875275,369803.340603737,361435.945478753,217677.171814347,347228.143628484,398050.881988701,50628.8604538176,61327.3990063245,69453.120056203,469614.616572281,319512.335196792,241529.742772358,238696.220906751,220906.10296003,198785.736264868,190177.718067791,352799.053546653,431631.258315784,442979.862091368,443711.812830392,814404.396879721,806048.017247713,810632.38261274,887701.555305028,840299.825035888,876500.516468568,868632.222665682,881794.151098332,895193.618202851,625465.958057108,618749.473124734,626947.937239899,516504.52860841,552359.575566081,547944.779205452,565626.971326077
33,892340.857526736,885923.873811626,876652.113388099,865123.170609368,788471.71535905,809884.320281659,826842.513130296,828374.721545597,829401.442825771,779502.393145674,737273.07078681,686338.195220669,730390.453496241,726169.430210275,871801.57700471,855195.388703989,866873.078071486,789297.693331447,776500.061069097,798441.539520479,822490.819099057,426965.849036153,140320.326207042,126526.719327613,128275.056246592,124470.280053938,86148.6426979044,88521.8508115677,33582.6023246375,35357.3167029465,34957.3658175487,34237.0921078222,0.0,58038.4550086406,44322.434841981,60072.6367597744,45700.4294121917,420377.84343493,246072.615948096,135655.953854549,124413.718679427,116534.306809093,341945.523694893,343314.628224594,350123.594599797,353983.98988573,358797.176293712,366666.327732801,392559.264605753,353780.207309054,262263.467909583,198588.372393215,402598.322404203,393550.052315044,244194.909023018,375715.236486552,424910.256609342,72021.4204857113,86521.4458111916,41474.0915770165,436738.156596136,286116.577184148,208289.852284805,204535.787874698,186688.045843225,164565.333758595,155960.088548835,318993.659486818,398366.045055332,409566.594940293,410104.216573642,843057.128549155,834990.536003248,838394.367190747,915436.778690997,869377.58872816,906887.073356129,899066.156082268,913033.264633016,926576.398984318,655788.028815059,649220.597458342,656579.299773134,548083.588368083,583001.470203835,578605.750020519,596226.102945613
34,901558.121712457,894709.203635296,884729.190218314,873224.494712056,796609.489077113,817601.002253362,834807.506185393,834752.070577619,835635.135065994,786045.559617385,745137.597810223,701284.924530155,736176.497074564,730588.010645414,870861.65257782,856857.252144267,870292.08058299,790565.412108092,779297.600320477,802379.879192083,822679.806596474,450654.166811421,151368.435926648,139698.428755449,149633.069564392,131924.250360042,87202.5861519796,91514.9905570802,50586.5031463215,67015.0843171023,68250.864512521,71403.0555257898,58038.4550086406,0.0,26428.4590583273,85113.5288359981,92613.6435556232,423252.289749633,241572.8462796,116175.031849403,100009.714929776,86756.2646248215,340293.925554031,341864.45483082,349449.111382401,353620.969739688,358678.667875617,366177.657310144,394285.883018204,347655.170925338,260441.63654203,186620.43489697,429523.378181093,423460.968066571,287982.778264109,415603.090843909,467711.721295668,121419.503047,132725.152376112,90129.6137818507,449241.972293879,297238.627351219,222818.941724657,208750.930972645,189627.454639136,168579.115676456,156476.704628614,325731.356679794,408708.346234367,418668.159429368,417562.035903249,881934.283158461,873221.080150644,879137.415924023,956192.001067321,907269.840285103,941373.093824777,933423.000676306,944883.069179613,957925.146400079,690738.555892372,683763.045442882,693342.088487135,579360.300153741,617172.022483123,612729.744460347,630494.530156274
35,917261.321720468,910566.726257358,900838.051058628,889318.871902211,812648.153135687,833803.345226294,850930.539854311,851438.612179561,852372.478615103,802645.34630274,761240.997142313,714675.313586844,753007.972447435,747886.083741109,889988.208786759,875148.919232222,888010.817787977,808948.533763656,797172.80272859,819887.269895822,841426.886593067,425280.147222229,127094.752785674,114885.166868978,123779.644982008,108112.220859914,63649.9589124649,67664.4810972851,25256.0177000617,42030.3228294153,43447.5283972336,47069.6002146841,44322.434841981,26428.4590583273,0.0,58705.8091024097,69115.2958206945,440695.033427524,260730.16441569,138266.372038687,123060.763733267,110822.442416469,358994.331611215,360506.184037697,367867.472303273,371951.976915751,376945.760825293,384584.592327217,412045.080842226,367737.880896859,278868.182202889,169534.186328004,403724.166593573,397365.413494135,261966.799969985,389216.692900406,441475.016910778,97690.6483207618,107885.649604322,83734.9803741951,463276.230554063,311349.033171191,235161.28336767,224800.456766394,205930.841050026,184248.536045148,173176.79759872,341566.274165766,423474.368412065,433915.908838282,433403.119201512,855505.990594562,846794.219595311,852738.756075141,929791.190624661,880846.480517826,915064.536188418,907120.927541832,918753.592574299,931839.154000605,664387.261427626,657429.595109234,666931.819276229,553215.426242085,590848.223555988,586407.619901127,604167.766377177
36,951639.132825454,945293.483283725,936130.663113697,924602.340503368,847975.446483796,869436.851287735,886354.928567739,888084.37733892,889126.555194431,839209.12450468,796836.007963885,744575.304684768,790191.703113315,786086.376862808,931870.841375316,915236.958942035,926830.312823372,849354.759728432,836504.552531832,858376.473660504,882562.273650403,370444.881645197,80364.8496666157,66501.8031338987,69222.2907184823,65513.2608823824,36779.4637803745,36609.0535724936,36257.9114046977,24921.417746866,25134.838118945,26249.9315094178,60072.6367597744,85113.5288359981,58705.8091024097,0.0,33710.063062329,480440.894934987,305546.081376911,190253.110443466,176764.213427656,166136.485638202,401874.150377585,403257.444060379,410115.202393993,413992.609737643,418818.63459227,426676.361237004,452631.055845237,413280.824043755,322071.787854397,144892.082944118,347558.871982264,340194.631487012,203977.494808864,330514.765138726,382966.461729364,52301.0150024219,56087.5012464147,95256.0229655612,495848.251998251,345753.882146273,267777.975872571,264587.281733748,246661.067571957,224535.728697131,215609.638330347,378960.307930682,457880.576875703,469221.997423457,469928.547364655,796861.4503595,788197.657745541,794032.955130944,871085.436273596,822284.444159765,857010.660194641,849091.038368598,861301.353131098,874522.619090213,606188.688574705,599302.985360397,608461.242146617,495787.88625335,532767.798650551,528334.400040626,546073.848110847
37,926103.566117535,919925.305766811,911037.921003192,899516.049725322,822989.830478686,844575.062678131,861374.171076017,863703.088706983,864798.877387431,814841.488886504,772041.966132737,717357.16642057,766202.951388326,762639.58463337,910381.184658675,892686.138425288,903552.529865362,827064.747212194,813613.103628498,834992.915777077,860667.337099799,383109.013846218,107116.499185933,93173.2736484495,89521.820357016,95407.237941917,70352.2799129805,70319.112786918,44266.1745638168,28027.0043294502,26374.313196486,22287.2430144071,45700.4294121917,92613.6435556232,69115.2958206945,33710.063062329,0.0,458592.270686344,288195.360780322,181258.697572441,170098.770709436,161905.391267715,382372.018740166,383661.548270349,390148.630818757,393869.967662863,398561.298849159,406515.94675354,431402.240641572,395585.823236355,303414.34451619,177337.3839188,358020.032409611,348425.058284361,199134.6610576,330158.001974191,379827.116726614,28805.8647285613,41399.8061967524,69157.3793965083,470276.486599206,321806.954614622,243755.04090352,244456.672431671,227403.094827058,205440.526490304,198098.09353202,356317.759865893,433300.376565516,445034.163789054,446354.705825313,797511.336490214,789390.757161823,793071.70550792,870126.475067888,823757.344703644,861194.358724825,853376.286299709,867464.849076159,881046.193455433,610094.988265259,603537.700289933,610892.431954726,502650.376109371,537338.512561045,532945.404768076,550557.492630849
38,480422.055511016,473186.286737365,462649.282838048,451196.73240696,374897.913667155,395455.377789157,412796.599129945,411798.841965605,412627.384762269,363245.674198249,323432.7702299,295175.408877713,313141.033300259,307338.581116144,451788.97621974,434900.286829911,447318.074909047,368929.005915538,356542.634452829,379218.158333678,402181.014694502,835109.50731902,560656.444671051,546899.892597723,547486.990556671,544153.959750713,502332.44586436,505661.305297585,449523.992276368,455693.872921412,455335.104886049,454381.140339375,420377.84343493,423252.289749633,440695.033427524,480440.894934987,458592.270686344,0.0,183306.782712742,311349.886815689,329065.989796905,344510.37710399,86163.7009798197,84350.3637339641,75954.7939682174,71526.0871996787,66356.0972534498,60031.2670612698,29583.2100477576,92946.9355747353,163302.084149231,609634.002160434,806524.088221149,792470.686896355,620491.991573334,750105.160822121,784106.413113483,472733.281284158,488792.081216936,389609.94680054,75354.6430182194,139889.086577504,216048.334568845,216324.630154222,234907.076596364,256838.880445446,267518.416587147,102752.00925467,56452.7767292338,45707.0249258422,34055.3571574568,1197440.49050921,1192465.17406174,1184139.03664679,1258596.38587635,1227299.20297317,1277354.1868878,1270173.17035326,1292366.63807778,1307246.77348161,1031518.35016023,1026509.17399663,1025977.22401019,938120.509038976,963814.840299355,959725.069043074,976249.326778424
39,663640.447364625,656455.717660994,645955.70220309,634501.714429241,558169.617965139,578761.42859947,596098.942470332,594964.986738535,595760.995506257,546487.776020515,506689.284927727,471798.433899988,496294.353737445,489997.281447208,629392.383644569,615354.8447632,629140.189367233,549040.126378023,538054.468570861,561470.248896589,581109.033252759,670955.992469525,384519.11631766,371147.001718455,374326.050144974,366906.368537641,323670.451499072,327309.418658901,272300.984417211,280635.454418437,280539.074481142,280264.04342379,246072.615948096,241572.8462796,260730.16441569,305546.081376911,288195.360780322,183306.782712742,0.0,128089.967417597,145781.49334341,161208.696105331,98813.0659295537,100424.414381576,108217.353416553,112486.694605697,117611.663286024,124902.078239342,153888.533421557,107735.285284233,21151.6389644659,428180.517614444,644851.48977629,633545.507953749,469499.473560481,602770.444266868,644222.392904302,306962.486831417,323265.289941449,221889.279077175,221989.423965988,86506.4090876678,80634.9464841768,50410.9123640812,62529.2540903953,83469.1481393404,90180.6380576798,95815.2253827935,179362.604509716,186521.855986257,182829.904257192,1064293.9183644,1057739.82848011,1055165.64452868,1131405.38085833,1092558.26375502,1136382.63183674,1128831.79344371,1146674.55672048,1160866.76097886,886481.763204598,880635.839520975,884117.661739263,784968.450609354,815691.900360497,811414.929676229,828622.341508712
40,791526.015907839,784398.45349595,773972.694741018,762510.610979269,686122.468661725,706777.255863381,724100.036347422,723054.583464666,723850.916764411,674568.15963083,634630.279653779,596793.944735321,624383.938499102,618037.342134195,755836.889263703,742767.780650514,756953.598822669,676410.839088509,665824.523758972,689414.160336548,708074.430001095,560686.974926109,265147.392332454,252561.178581274,259185.961690223,246356.231904191,201894.78270972,205930.640088469,154525.391920819,166294.555033849,166661.617042314,167585.088904595,135655.953854549,116175.031849403,138266.372038687,190253.110443466,181258.697572441,311349.886815689,128089.967417597,0.0,17765.1859036469,33302.9922028046,226675.758530035,228332.897599895,236245.394129221,240540.852353085,245676.917434656,252891.048972883,281968.779051544,232204.001609701,148156.861427151,301740.826808737,537348.8689487,528931.218042574,377610.593425965,510252.895537682,557824.366951764,205837.340906139,221270.4443583,128131.4353266,344911.103753873,195807.25189753,132689.986205168,105526.84916918,87275.841296782,72227.590624164,57923.6728643434,218508.421319365,302961.729542661,311586.696859738,309072.9562822,977298.157843909,969500.457978189,971700.488739875,1048659.31695655,1003991.23526553,1042346.45499108,1034545.89551457,1048689.08717842,1062227.97873122,791253.122343707,784742.344190933,791682.96360504,683696.893570567,718583.180239505,714192.799582279,731794.736807049
41,809273.258981821,802138.950357624,791699.664842346,780239.4338243,703861.036320971,724504.249915406,741830.3949188,740741.546979039,741532.942915979,692269.091068575,652370.188595518,614475.846051157,642071.192554358,635674.016585102,773089.564953518,760217.92121155,774504.881250071,693855.467518836,683366.548995916,707009.107124548,725431.897949645,547060.496033345,250152.453879417,237813.568579033,245269.420546033,231119.037417027,186493.011467851,190626.134792892,140695.259104431,153338.49245685,153833.348301283,155083.52598394,124413.718679427,100009.714929776,123060.763733267,176764.213427656,170098.770709436,329065.989796905,145781.49334341,17765.1859036469,0.0,15546.1313847335,244287.621930779,245953.577379579,253895.175922984,258199.812609264,263340.504984519,270526.467874331,299669.146526035,249422.398868401,165903.276051095,284756.634117523,524290.107660953,516438.082892074,368006.883910243,500038.9129659,548570.23646232,195744.853444058,210774.195129315,121862.186396442,362533.91519075,213087.862865054,148285.239663269,122642.139289286,104118.138118693,87792.9241811441,73485.4929465794,236203.19737799,320633.330995458,329310.134610704,326828.887506074,967336.812209971,959340.819976157,962321.025051889,1039333.42684453,993750.580618454,1031173.37787611,1023336.05888504,1036849.53589755,1050270.55999323,780082.809152572,773464.355181742,780990.576030454,671588.042643751,707169.478779381,702764.642971232,720414.192365591
42,824758.646070443,817613.443932454,807154.162866238,795696.613908604,719332.874422138,739959.060997297,757289.931297205,756143.804043894,756929.106106759,707689.258934617,667844.287491385,630002.530661085,657474.625922454,651017.757286796,788029.804980243,775358.444656529,789752.034815525,708991.815150038,698605.273202098,722304.96179271,740478.49298848,535808.899754629,237762.798633745,225700.944935095,233999.146149306,218504.371738669,173788.497297326,178017.6418348,129892.900876842,143394.659442784,144021.450022849,145607.007800402,116534.306809093,86756.2646248215,110822.442416469,166136.485638202,161905.391267715,344510.37710399,161208.696105331,33302.9922028046,15546.1313847335,0.0,259619.39844411,261294.327270203,269266.056602205,273580.348221732,278725.780847095,285880.677767714,315094.911978309,264379.013542494,181394.07193225,270213.682134942,513593.753731426,506286.134523495,360725.667142614,492047.029602368,541435.843252889,188468.325209438,203030.432865444,118997.008345088,378033.850867101,228401.29351204,162573.986122713,137895.199494378,119241.024592589,102254.701214434,88029.3788461113,251737.166431882,336157.042995676,344852.711369974,342373.681844801,959396.726487899,951220.393563311,954914.641678054,1031960.63529835,985549.053785423,1022106.91462358,1014236.90279347,1027165.42452552,1040475.15492319,771071.714391929,764355.033584698,772422.380661784,661733.297455656,697953.899724321,693537.036421611,711225.239109678
43,566163.040624784,558822.716884032,548084.022168642,536663.771404177,460555.60872418,480919.668936836,498304.216944449,496662.641701148,497419.903059787,448323.958381319,409148.529245337,380004.866817154,398014.050019683,391398.920799476,531008.537945056,516572.185937209,530346.519021358,450272.32483147,439249.606248676,462740.832679445,482483.427606545,763173.409325246,481521.388533502,467973.018036143,470053.263628594,464320.614125621,421557.873290735,425088.513083591,369546.20639354,376968.707166765,376754.610480017,376170.930033925,341945.523694893,340293.925554031,358994.331611215,401874.150377585,382372.018740166,86163.7009798197,98813.0659295537,226675.758530035,244287.621930779,259619.39844411,0.0,1892.95790397423,10461.5899968166,14880.6690165505,19946.7740120841,26357.1487371471,56630.8553025099,28390.3284313571,80151.3819544501,526914.331267168,735882.185425865,723260.379524172,554785.462770788,686735.005998786,724577.200744188,398933.993475485,415197.784985839,314313.275596143,139615.517878234,85516.8000269461,147401.574419467,137921.634481007,155273.649673596,177387.772006869,186583.051918767,51521.5497250019,99120.9555033166,101113.828137994,93814.0920649812,1142269.8358608,1136483.92554064,1131057.87840033,1206535.65553141,1171362.38702079,1218282.61288906,1210901.46216535,1230853.33294648,1245387.84383631,969992.843906936,964543.481028828,966072.222653772,872219.203095562,900574.991736913,896380.830524326,913288.742375111
